timestamps,TP9,AF7,AF8,TP10,Right AUX
1587019719.744,47.852,30.273,25.879,60.059,62.988
1587019719.748,15.137,32.227,27.344,24.902,80.078
1587019719.752,67.871,29.785,25.879,59.082,87.891
1587019719.756,108.887,26.855,21.484,100.098,100.586
1587019719.760,62.988,31.250,25.879,72.754,98.633
1587019719.764,12.695,35.645,30.273,26.855,8.789
1587019719.768,43.945,37.598,28.320,46.875,20.020
1587019719.772,100.098,32.227,24.902,93.750,47.363
1587019719.776,75.195,28.809,25.391,80.566,16.602
1587019719.780,9.277,34.180,31.738,25.879,21.484
1587019719.783,21.973,34.180,34.180,23.438,-6.348
1587019719.787,84.473,31.250,29.297,72.754,21.484
1587019719.791,82.520,35.156,32.227,83.008,92.285
1587019719.795,29.297,38.574,35.645,33.691,35.156
1587019719.799,26.855,39.062,31.738,20.508,0.488
1587019719.803,77.148,33.203,32.715,70.312,38.086
1587019719.807,79.590,28.320,38.574,87.891,49.316
1587019719.811,10.254,28.809,41.992,30.273,-2.441
1587019719.815,-23.438,29.297,43.457,-6.348,-5.859
1587019719.819,23.926,26.855,42.969,31.250,31.738
1587019719.822,69.336,21.484,41.504,77.148,26.367
1587019719.826,36.621,19.043,44.922,52.734,32.715
1587019719.830,-25.879,20.508,48.828,1.953,5.371
1587019719.834,4.883,20.020,47.852,16.113,-33.691
1587019719.838,73.730,20.020,43.457,70.312,23.926
1587019719.842,53.223,21.973,39.551,59.570,46.387
1587019719.846,-11.230,25.391,39.551,2.441,32.227
1587019719.850,-10.742,24.902,37.598,-6.836,13.672
1587019719.854,58.105,22.461,28.809,40.527,-14.648
1587019719.858,77.148,26.367,30.762,58.594,13.184
1587019719.862,20.508,29.785,39.062,11.719,88.379
1587019719.865,-4.883,28.809,39.062,-16.602,29.785
1587019719.869,43.457,26.855,36.133,24.414,-25.879
1587019719.873,77.148,25.391,37.109,63.965,10.254
1587019719.877,27.832,27.344,42.969,32.227,53.711
1587019719.881,-20.020,28.320,42.969,-8.789,17.090
1587019719.885,18.066,27.344,36.621,19.043,-36.133
1587019719.889,65.918,27.344,36.621,70.312,-6.348
1587019719.893,34.180,29.297,39.551,47.852,15.137
1587019719.897,-20.020,32.227,41.016,1.465,13.672
1587019719.901,2.930,32.227,44.434,15.625,34.180
1587019719.905,61.523,27.832,39.062,62.500,65.918
1587019719.908,52.246,29.785,37.598,62.012,90.332
1587019719.912,-5.859,33.203,40.527,10.254,52.734
1587019719.916,-10.254,31.738,38.086,-2.930,-3.418
1587019719.920,59.082,27.832,35.645,48.828,28.809
1587019719.924,84.961,30.273,37.109,71.777,28.809
1587019719.928,22.949,36.621,38.574,25.391,1.465
1587019719.932,-4.395,38.574,36.133,-6.348,-16.602
1587019719.936,54.199,37.109,34.668,34.668,55.664
1587019719.940,97.168,37.598,35.645,79.102,116.211
1587019719.944,56.152,37.109,33.203,45.898,62.500
1587019719.947,6.348,35.645,35.156,2.441,41.992
1587019719.951,38.086,32.715,35.156,27.832,-21.484
1587019719.955,93.750,30.273,31.738,78.125,-38.086
1587019719.959,65.918,32.715,32.227,60.547,16.113
1587019719.963,1.465,34.668,36.621,8.301,22.949
1587019719.967,14.648,31.250,37.109,9.277,68.848
1587019719.971,71.289,28.809,31.250,53.711,24.414
1587019719.975,73.730,30.762,31.250,60.059,-13.184
1587019719.979,14.160,34.180,37.109,9.766,59.570
1587019719.983,1.465,36.621,37.598,-6.836,49.805
1587019719.987,62.988,35.156,34.668,40.527,23.926
1587019719.990,84.473,34.668,32.715,66.406,42.480
1587019719.994,25.879,36.133,34.180,16.113,28.809
1587019719.998,-9.766,36.621,35.156,-16.113,1.465
1587019720.002,39.551,33.691,34.668,28.320,27.344
1587019720.006,79.590,33.203,35.156,70.801,80.566
1587019720.010,35.156,36.621,32.715,38.574,21.973
1587019720.014,-8.301,40.039,33.691,-5.371,-12.695
1587019720.018,25.391,37.109,36.621,16.113,61.035
1587019720.022,78.125,34.180,33.203,65.918,73.730
1587019720.026,55.176,37.109,32.227,55.176,24.902
1587019720.030,-10.254,39.062,36.133,2.441,20.996
1587019720.033,4.395,35.645,36.133,1.953,11.719
1587019720.037,66.406,31.250,32.715,52.734,28.809
1587019720.041,65.430,28.809,36.621,64.941,53.223
1587019720.045,6.348,30.273,41.504,17.578,38.086
1587019720.049,-10.254,29.297,40.527,-1.953,-14.648
1587019720.053,44.922,27.832,38.574,43.945,6.836
1587019720.057,70.312,29.785,37.109,73.242,74.707
1587019720.061,23.438,28.809,35.156,30.273,35.645
1587019720.065,-14.648,25.879,33.203,-7.324,22.461
1587019720.069,24.414,25.391,29.297,24.902,21.973
1587019720.072,68.359,24.902,30.273,66.406,-19.043
1587019720.076,42.480,27.344,35.645,42.969,-7.324
1587019720.080,-1.953,30.762,38.574,-0.488,44.434
1587019720.084,21.973,29.785,38.086,10.742,29.785
1587019720.088,82.520,29.297,38.086,65.918,42.480
1587019720.092,69.824,29.785,38.086,63.965,88.867
1587019720.096,5.859,35.645,39.062,11.719,46.875
1587019720.100,5.859,37.109,38.086,6.348,50.781
1587019720.104,63.477,31.738,31.738,54.688,96.191
1587019720.108,74.219,33.691,32.227,73.730,66.406
1587019720.112,16.113,35.156,36.133,25.391,24.414
1587019720.115,-1.465,35.156,37.109,-2.930,33.691
1587019720.119,54.199,34.180,38.574,42.480,48.340
1587019720.123,83.008,37.109,41.016,79.590,40.039
1587019720.127,24.902,39.551,39.551,35.645,39.062
1587019720.131,-22.461,35.645,37.598,-10.254,32.227
1587019720.135,21.484,32.227,37.598,16.113,36.621
1587019720.139,72.266,30.762,38.086,63.965,0.000
1587019720.143,47.852,33.203,38.086,49.316,-10.742
1587019720.147,-2.930,36.621,37.598,0.488,22.461
1587019720.151,11.719,33.691,35.645,8.789,39.551
1587019720.155,71.777,32.227,35.156,66.406,25.391
1587019720.158,57.617,31.738,39.551,67.383,-21.484
1587019720.162,-13.184,33.691,42.969,8.789,-10.254
1587019720.166,-17.578,36.133,42.480,-1.465,54.688
1587019720.170,38.574,33.203,38.574,53.223,66.406
1587019720.174,62.012,32.227,37.598,76.172,41.504
1587019720.178,11.719,34.180,38.574,31.250,6.348
1587019720.182,-10.742,34.668,39.551,2.441,10.254
1587019720.186,45.410,35.156,39.551,43.457,-25.391
1587019720.190,79.102,29.785,38.574,83.008,10.254
1587019720.194,34.180,27.832,41.992,48.828,68.359
1587019720.197,-14.648,29.785,44.922,3.906,23.926
1587019720.201,17.090,25.879,40.527,24.414,8.789
1587019720.205,70.801,22.461,38.086,72.754,16.113
1587019720.209,42.969,24.414,40.039,56.641,32.227
1587019720.213,-10.742,28.809,44.434,4.395,33.203
1587019720.217,11.230,23.926,43.945,7.812,-9.277
1587019720.221,68.359,18.066,36.133,54.688,-5.859
1587019720.225,66.406,22.461,37.598,63.477,47.852
1587019720.229,5.859,26.855,41.992,12.695,52.246
1587019720.233,-4.883,23.438,40.039,-9.277,32.227
1587019720.237,53.223,23.438,34.180,40.039,37.598
1587019720.240,76.172,25.391,33.203,70.801,35.156
1587019720.244,27.344,29.785,39.062,29.297,45.898
1587019720.248,-5.371,34.180,41.504,-4.395,42.969
1587019720.252,38.086,33.203,36.133,26.367,36.621
1587019720.256,83.008,32.715,32.227,62.012,-14.648
1587019720.260,41.992,36.133,36.133,36.621,-8.301
1587019720.264,-10.742,38.086,39.551,-2.930,25.879
1587019720.268,12.207,35.645,37.598,14.160,-11.719
1587019720.272,69.336,29.785,31.250,65.430,8.301
1587019720.276,55.664,31.250,30.273,57.617,24.414
1587019720.280,-6.348,34.180,36.133,5.371,51.270
1587019720.283,-2.930,33.691,36.133,7.324,105.469
1587019720.287,64.941,34.180,30.762,61.035,23.438
1587019720.291,72.754,36.133,34.180,75.684,-7.812
1587019720.295,11.230,38.574,37.109,27.344,48.340
1587019720.299,-1.953,39.551,34.668,7.812,51.270
1587019720.303,58.105,36.621,30.273,52.246,33.203
1587019720.307,79.590,33.203,27.344,77.637,-10.742
1587019720.311,20.020,34.668,29.785,36.133,6.836
1587019720.315,-7.324,36.133,32.227,-2.930,7.324
1587019720.319,43.457,34.180,28.809,28.320,41.992
1587019720.322,84.473,33.691,25.879,72.754,100.098
1587019720.326,46.387,36.133,24.902,42.480,50.293
1587019720.330,-1.953,40.039,33.203,-4.883,10.254
1587019720.334,27.832,40.039,34.180,7.324,44.434
1587019720.338,77.148,36.133,27.832,56.152,41.016
1587019720.342,60.547,34.180,29.297,52.734,6.348
1587019720.346,-7.324,36.621,35.156,3.906,7.324
1587019720.350,-10.254,39.551,35.645,-1.465,-12.207
1587019720.354,61.523,34.668,25.391,46.387,-8.301
1587019720.358,75.684,33.691,26.855,62.500,38.086
1587019720.362,16.113,40.039,34.180,17.578,-5.859
1587019720.365,-8.301,38.086,34.180,-3.906,-11.719
1587019720.369,34.180,35.645,33.203,38.574,34.668
1587019720.373,73.730,36.621,34.180,70.801,-10.254
1587019720.377,35.156,35.645,35.645,31.738,0.000
1587019720.381,-12.207,35.156,37.109,-11.719,0.488
1587019720.385,18.555,32.715,37.109,17.578,-20.996
1587019720.389,65.430,29.785,34.180,63.965,23.926
1587019720.393,45.898,30.762,37.109,43.457,43.457
1587019720.397,-1.953,32.227,37.598,-1.465,44.434
1587019720.401,13.672,29.297,33.691,11.230,41.504
1587019720.405,74.219,28.320,32.715,65.430,0.977
1587019720.408,66.406,30.273,33.691,68.848,66.406
1587019720.412,7.812,31.250,37.109,17.578,69.824
1587019720.416,0.488,31.250,37.598,7.812,-71.777
1587019720.420,57.617,30.273,37.598,59.570,-74.707
1587019720.424,78.125,29.297,37.598,79.102,-2.930
1587019720.428,14.160,34.668,37.598,32.715,29.785
1587019720.432,-30.273,32.227,37.598,3.418,64.453
1587019720.436,36.133,29.297,36.133,40.527,107.422
1587019720.440,92.773,29.297,35.156,76.172,101.562
1587019720.444,40.527,30.762,34.668,42.480,38.574
1587019720.447,-8.301,34.668,36.621,1.953,-1.465
1587019720.451,25.879,34.668,34.668,24.414,-4.883
1587019720.455,83.984,33.203,30.762,70.312,7.324
1587019720.459,63.965,34.180,35.156,62.500,25.879
1587019720.463,4.395,35.645,39.062,12.695,7.324
1587019720.467,12.695,31.738,37.109,8.301,18.555
1587019720.471,67.871,31.250,35.156,61.035,32.227
1587019720.475,54.199,31.250,30.273,68.848,44.922
1587019720.479,-5.859,31.738,29.785,13.672,64.941
1587019720.483,-4.395,33.691,35.156,-3.906,55.664
1587019720.487,56.641,34.180,34.668,45.898,47.852
1587019720.490,70.801,35.645,34.180,69.336,48.828
1587019720.494,23.438,36.133,37.109,22.461,20.996
1587019720.498,-3.418,38.574,35.645,-6.836,-22.949
1587019720.502,41.504,37.109,29.785,28.320,-39.551
1587019720.506,82.520,38.086,31.250,74.219,15.625
1587019720.510,31.250,40.527,32.227,51.270,24.902
1587019720.514,-20.996,36.621,30.273,-0.977,27.344
1587019720.518,22.461,36.621,30.273,17.090,24.414
1587019720.522,77.148,36.133,29.785,71.777,-9.766
1587019720.526,49.805,36.133,33.203,60.547,-41.992
1587019720.530,-6.836,35.645,35.645,7.812,-58.105
1587019720.533,5.859,32.715,35.156,6.836,8.301
1587019720.537,71.289,31.738,37.109,60.547,70.801
1587019720.541,72.754,33.203,38.086,72.754,83.984
1587019720.545,3.906,33.691,39.062,18.066,52.246
1587019720.549,-17.090,35.156,37.598,-6.348,68.848
1587019720.553,46.387,32.227,36.133,39.062,65.430
1587019720.557,80.078,33.691,35.156,68.359,42.480
1587019720.561,29.297,37.109,30.762,24.902,39.551
1587019720.565,-5.859,39.551,32.715,-11.230,49.316
1587019720.569,38.086,38.574,32.715,20.508,3.906
1587019720.572,83.008,34.180,32.715,65.430,8.789
1587019720.576,43.457,38.086,36.621,50.781,78.613
1587019720.580,-6.836,40.039,39.551,8.301,117.676
1587019720.584,24.414,37.109,41.504,21.973,61.523
1587019720.588,75.684,33.691,38.086,75.195,30.762
1587019720.592,53.711,34.180,35.645,72.266,58.105
1587019720.596,-3.906,36.133,33.691,14.648,20.996
1587019720.600,0.488,36.621,33.203,8.789,44.434
1587019720.604,56.641,38.086,31.250,72.266,34.180
1587019720.608,81.543,40.039,33.203,98.145,43.457
1587019720.612,15.625,38.574,37.598,28.809,53.711
1587019720.615,-34.180,33.203,40.039,-20.020,38.086
1587019720.619,7.324,25.879,42.969,15.137,42.969
1587019720.623,45.410,20.508,42.480,50.781,64.941
1587019720.627,-1.953,20.508,45.898,16.602,94.238
1587019720.631,-54.688,25.879,53.223,-36.621,32.715
1587019720.635,-20.996,19.531,50.293,-20.996,12.207
1587019720.639,16.602,13.184,49.316,28.320,69.824
1587019720.643,-3.906,15.137,53.223,12.695,73.242
1587019720.647,-51.270,14.648,53.223,-34.180,57.617
1587019720.651,-28.320,15.137,51.270,-20.996,34.668
1587019720.655,36.133,14.160,48.828,34.180,24.902
1587019720.658,34.668,19.043,49.805,42.969,28.320
1587019720.662,-18.066,23.926,55.664,-3.418,39.551
1587019720.666,-32.715,20.020,51.758,-12.695,60.547
1587019720.670,30.273,20.996,47.363,43.945,102.051
1587019720.674,69.824,24.902,52.246,73.242,103.027
1587019720.678,19.531,23.438,51.270,29.785,38.574
1587019720.682,-10.742,22.949,51.270,3.906,-13.184
1587019720.686,36.133,20.996,48.828,44.922,-18.555
1587019720.690,82.520,18.555,47.852,84.473,12.207
1587019720.694,45.410,23.926,54.688,50.781,3.418
1587019720.697,-16.602,27.344,56.641,3.418,-11.719
1587019720.701,14.160,24.414,51.758,23.438,-27.344
1587019720.705,74.707,26.855,49.805,78.613,36.133
1587019720.709,48.340,30.762,51.758,68.359,22.949
1587019720.713,-12.695,26.855,48.340,11.719,17.578
1587019720.717,2.930,26.855,43.945,14.160,62.012
1587019720.721,70.801,29.297,41.016,67.383,45.410
1587019720.725,74.707,28.809,38.574,72.754,13.672
1587019720.729,3.418,29.785,41.016,20.996,21.973
1587019720.733,-8.301,29.297,38.574,0.977,23.438
1587019720.737,69.336,25.879,34.668,49.316,34.180
1587019720.740,92.285,26.367,35.645,77.148,52.246
1587019720.744,37.109,29.785,41.504,34.180,38.086
1587019720.748,-3.906,29.785,43.457,0.488,16.113
1587019720.752,21.484,25.391,40.527,32.715,7.324
1587019720.756,66.406,23.438,36.621,73.242,19.043
1587019720.760,31.250,26.367,34.668,49.316,20.020
1587019720.764,-14.160,31.250,37.598,7.324,25.391
1587019720.768,11.230,29.297,38.574,18.066,38.086
1587019720.772,64.453,26.367,35.156,66.406,49.805
1587019720.776,62.500,29.785,35.156,62.500,17.090
1587019720.780,1.465,31.738,36.133,8.789,16.602
1587019720.783,2.930,32.227,36.621,3.418,23.926
1587019720.787,66.895,30.273,33.203,55.664,18.555
1587019720.791,78.613,30.762,32.715,66.406,22.949
1587019720.795,6.348,32.715,37.109,13.672,10.742
1587019720.799,-27.832,32.227,37.109,-8.301,59.082
1587019720.803,34.180,30.273,30.273,30.762,69.336
1587019720.807,56.641,30.762,31.738,58.105,-8.301
1587019720.811,-1.465,32.715,37.109,19.043,-13.184
1587019720.815,-25.879,31.738,31.738,-20.020,4.883
1587019720.819,23.926,32.227,30.762,10.742,-7.812
1587019720.822,74.219,32.227,31.738,57.617,21.973
1587019720.826,37.598,31.738,30.273,38.574,13.184
1587019720.830,-24.902,32.227,33.691,-5.859,40.039
1587019720.834,4.395,31.738,33.203,6.348,10.254
1587019720.838,71.289,29.785,33.203,57.617,12.207
1587019720.842,53.223,30.273,34.180,54.199,74.219
1587019720.846,-18.066,31.250,34.668,4.883,47.363
1587019720.850,-17.578,27.344,33.691,-1.465,64.453
1587019720.854,48.828,25.391,31.250,48.340,32.715
1587019720.858,61.523,27.344,28.809,68.359,29.297
1587019720.862,3.418,31.738,34.180,23.438,12.695
1587019720.865,-22.949,33.203,38.574,0.488,-10.254
1587019720.869,27.344,29.297,34.180,37.598,35.645
1587019720.873,68.359,31.738,32.715,66.895,44.434
1587019720.877,31.738,35.645,34.180,32.227,14.648
1587019720.881,-10.742,35.645,36.621,-7.812,42.969
1587019720.885,24.902,31.738,35.156,13.672,41.016
1587019720.889,71.289,28.320,31.738,61.035,70.801
1587019720.893,43.457,29.785,35.156,42.480,105.469
1587019720.897,-13.184,30.762,39.551,-7.324,-39.062
1587019720.901,-4.395,29.297,41.016,5.371,-54.688
1587019720.905,63.965,29.785,38.086,60.547,14.648
1587019720.908,62.012,30.762,35.156,62.012,22.949
1587019720.912,-11.719,32.227,38.086,12.695,27.344
1587019720.916,-10.742,34.180,38.086,2.441,0.000
1587019720.920,52.246,31.250,33.203,52.734,36.621
1587019720.924,73.730,29.297,33.203,77.148,34.668
1587019720.928,18.066,32.227,34.668,30.273,1.953
1587019720.932,-15.625,30.762,34.668,-1.953,17.090
1587019720.936,45.410,30.762,32.227,41.992,9.277
1587019720.940,89.355,31.738,30.273,83.496,35.156
1587019720.944,34.668,31.738,33.203,50.781,43.945
1587019720.947,-27.344,33.691,31.738,4.395,12.207
1587019720.951,8.301,33.691,27.344,22.949,31.250
1587019720.955,75.195,33.691,25.391,73.242,37.598
1587019720.959,54.199,34.668,23.926,58.105,61.523
1587019720.963,-2.441,38.086,26.855,2.441,26.855
1587019720.967,9.277,36.621,27.344,4.395,-8.301
1587019720.971,64.453,35.645,26.855,53.711,42.969
1587019720.975,79.102,37.598,29.785,62.988,22.461
1587019720.979,22.461,37.109,34.180,16.602,24.414
1587019720.983,3.418,34.668,34.668,2.441,36.621
1587019720.987,62.500,32.715,34.668,49.805,31.738
1587019720.990,82.031,30.273,33.691,77.637,50.781
1587019720.994,20.020,33.691,35.645,38.086,61.523
1587019720.998,-5.371,36.133,38.086,5.371,47.363
1587019721.002,37.598,33.691,33.203,39.551,37.598
1587019721.006,77.148,32.715,32.227,89.355,55.176
1587019721.010,41.504,33.203,34.668,64.941,63.477
1587019721.014,3.418,35.156,37.598,14.160,-17.090
1587019721.018,39.551,30.762,35.156,32.715,-17.578
1587019721.022,83.984,27.832,34.668,81.543,-6.348
1587019721.026,67.871,30.762,37.598,72.266,9.277
1587019721.030,4.395,32.227,38.574,16.602,5.859
1587019721.033,10.254,30.273,36.621,8.301,-9.277
1587019721.037,65.430,26.367,32.715,57.129,15.137
1587019721.041,44.434,27.832,35.645,68.359,34.668
1587019721.045,-2.930,31.738,40.039,20.020,64.453
1587019721.049,-9.766,31.250,37.109,0.488,110.352
1587019721.053,41.992,32.227,37.109,42.969,67.871
1587019721.057,79.102,33.691,35.156,69.336,49.805
1587019721.061,24.414,37.109,34.668,26.855,75.195
1587019721.065,-20.020,41.016,37.598,-13.184,6.348
1587019721.069,16.602,36.621,34.180,15.625,-3.906
1587019721.072,57.129,31.250,34.180,59.082,59.082
1587019721.076,13.672,35.645,41.016,30.273,28.809
1587019721.080,-53.711,33.203,46.875,-27.832,38.086
1587019721.084,-44.434,28.320,45.898,-30.273,55.664
1587019721.088,1.953,27.344,45.898,6.836,55.176
1587019721.092,-15.137,33.203,59.570,-3.906,58.105
1587019721.096,-62.500,35.645,72.266,-55.664,28.320
1587019721.100,-82.520,25.879,66.895,-80.078,26.367
1587019721.104,-49.316,29.785,72.266,-53.223,24.902
1587019721.108,-36.133,28.320,81.543,-43.945,35.156
1587019721.112,-113.281,28.320,79.102,-107.910,88.379
1587019721.115,-164.062,29.297,76.172,-165.039,61.523
1587019721.119,-119.141,25.879,84.473,-133.301,5.371
1587019721.123,-81.055,30.273,100.586,-89.844,39.551
1587019721.127,-126.953,35.156,104.004,-134.766,33.691
1587019721.131,-209.961,27.832,97.656,-201.660,-20.508
1587019721.135,-190.430,17.578,90.332,-183.594,20.508
1587019721.139,-123.047,27.344,87.402,-132.324,35.645
1587019721.143,-152.344,39.551,94.238,-158.203,56.641
1587019721.147,-233.398,41.016,104.492,-227.051,38.086
1587019721.151,-227.539,39.551,106.445,-224.609,-20.996
1587019721.155,-134.766,38.574,102.539,-154.297,3.906
1587019721.158,-134.277,36.621,100.586,-146.484,12.207
1587019721.162,-192.871,35.156,98.633,-187.500,20.996
1587019721.166,-179.199,32.715,97.168,-173.828,27.344
1587019721.170,-105.469,29.785,92.285,-111.328,44.434
1587019721.174,-70.312,27.344,84.473,-70.801,75.195
1587019721.178,-102.539,27.344,76.660,-87.402,30.273
1587019721.182,-105.957,26.855,75.195,-91.797,-24.414
1587019721.186,-29.785,20.996,69.336,-32.715,61.523
1587019721.190,27.344,19.043,58.594,26.367,101.074
1587019721.194,4.395,23.438,52.734,10.742,51.758
1587019721.197,-20.508,25.391,50.293,-16.602,54.688
1587019721.201,23.926,19.043,41.016,19.043,41.504
1587019721.205,89.844,15.625,34.180,79.590,41.504
1587019721.209,65.430,20.020,30.273,81.055,70.312
1587019721.213,17.090,21.484,23.926,37.598,28.320
1587019721.217,55.664,17.090,20.020,47.852,-24.902
1587019721.221,132.812,16.602,17.090,117.676,5.371
1587019721.225,148.438,17.578,11.719,142.090,61.035
1587019721.229,94.727,20.020,11.230,104.004,40.039
1587019721.233,83.496,21.484,6.836,93.262,-7.812
1587019721.237,155.273,22.949,0.000,151.855,13.184
1587019721.240,190.918,30.762,-2.930,187.988,9.277
1587019721.244,136.719,32.715,-4.395,140.625,-38.086
1587019721.248,103.516,30.762,-6.348,100.586,-22.949
1587019721.252,153.809,29.785,-6.836,132.324,-60.547
1587019721.256,204.590,30.762,-8.789,174.316,-4.883
1587019721.260,168.457,32.227,-9.277,149.902,41.992
1587019721.264,116.699,31.738,-5.859,107.422,34.668
1587019721.268,131.348,31.250,-2.930,126.953,52.734
1587019721.272,179.688,31.738,-3.418,177.734,41.016
1587019721.276,161.621,37.109,-2.930,169.434,86.426
1587019721.280,94.238,37.109,-1.953,112.305,119.141
1587019721.283,95.703,36.621,-2.930,101.074,49.316
1587019721.287,152.832,38.086,-4.395,154.297,10.742
1587019721.291,154.297,40.039,-3.906,169.434,98.633
1587019721.295,104.492,42.480,0.000,116.699,89.355
1587019721.299,81.055,42.969,1.953,92.773,-0.488
1587019721.303,128.418,41.016,0.977,135.742,20.508
1587019721.307,167.480,41.992,2.441,170.410,-5.371
1587019721.311,116.699,44.434,8.301,128.418,12.207
1587019721.315,78.125,42.480,9.277,87.402,-14.160
1587019721.319,116.211,42.480,7.812,120.117,-9.766
1587019721.322,163.086,44.922,9.277,168.457,63.965
